ID,adsorption_energy,log2(AE)
1156,177.19,7.469153375
1157,154.09,7.267629428
1158,43.6,5.44625623
1159,152.55,7.25313837
1160,45.82,5.517905554
1161,196.55,7.618752554
1162,58.99,5.882398504
1163,187.98,7.554435365
1164,125.24,6.968551603
1165,147.04,7.200064862
1166,92.74,6.535119822
1167,58.61,5.873074932
1168,44.47,5.4747605
1169,101.3,6.662490364
1170,169.47,7.404886096
1171,147.82,7.207697669
1172,55.72,5.800123353
1173,122,6.930737338
1174,174.5,7.447083226
1175,109.78,6.778471434
1176,848.71,9.729127866
1177,181.68,7.505255801
1178,106.89,6.739983079
1179,37.87,5.242983516
1180,151.6,7.244125943
1181,206.42,7.68943895
1182,53.63,5.744968348
1183,71.08,6.151371776
1184,120.5,6.912889336
1185,89.92,6.49057013
1186,48.62,5.603477988
1187,75.81,6.24431626
1188,65.28,6.028569152
1189,127.04,6.989139007
1190,105.52,6.721372659
1191,174.21,7.44468363
1192,107.74,6.75141016
1193,166.55,7.379811544
1194,151.54,7.243554843
1195,113.88,6.831370588
1196,120.61,6.914205719
1197,191.51,7.581275917
1198,159.67,7.318949464
1199,50.91,5.66987716
1200,122.42,6.935695463
1201,133.78,7.06371864
1202,47.4,5.566815154
1203,228.7,7.837312556
1204,64.52,6.011674533
1205,107.96,6.754353072
1206,160.6,7.327328083
1207,145.68,7.186659017
1208,238.7,7.899054756
1209,89.38,6.48188014
1210,133.42,7.059831136
1211,85.34,6.415150205
1212,248.92,7.959538341
1213,120,6.906890596
1214,161.89,7.338870062
1215,156.4,7.289096702
1216,184.87,7.530367318
1217,142.93,7.15916495
1218,169.69,7.406757738
1219,207.29,7.69550671
1220,97.78,6.6114675
1221,148.25,7.211888295
1222,184.17,7.524894265
1223,149.74,7.226315849
1224,169.3,7.403438163
1225,192.96,7.592158002
1226,62.87,5.974299858
1227,48.89,5.6114675
1228,155,7.276124405
1229,57.2,5.837943242
1230,145.05,7.180406485
1231,46.46,5.537917249
1232,233.68,7.868390453
1233,189.02,7.562395082
1234,60.14,5.910252963
1235,171.7,7.423746229
1236,134.57,7.072213012
1237,116.38,6.862699341
1238,97.56,6.608217853
1239,201.91,7.657568555
1240,47.56,5.57167681
1241,99.64,6.638653116
1242,52.52,5.714795011
1243,190.44,7.573192724
1244,145.7,7.186857067
1245,49.87,5.640100298
1246,176.93,7.46703488
1247,126.71,6.985386577
1248,211.26,7.722875823
1249,115.26,6.848748115
1250,149.39,7.222939769
1251,214.32,7.743622676
1252,150.66,7.235152624
1253,133.72,7.06307145
1254,98.75,6.625708843
1255,183.82,7.522149933
1256,145.31,7.18299018
1257,150.62,7.23476954
1258,60.34,5.915042791
1259,162.47,7.34402954
1260,46.87,5.55059289
1261,82.24,6.361768359
1262,40.4,5.336283388
1263,122.03,6.931092055
1264,310.31,8.277566379
1265,61.33,5.938521046
1266,122.68,6.938756261
1267,120.26,6.910013053
1268,53.91,5.752481004
1269,140.39,7.133296366
1270,209.67,7.711976642
1271,117.61,6.877866923
1272,41.92,5.389566812
1273,60.75,5.924812504
1274,204.13,7.673344414
1275,44.44,5.473786912
1276,113.65,6.828453874
1277,111.65,6.802839441
1278,155.56,7.28132733
1279,197.75,7.627533884
1280,147.3,7.20261362
1281,56.73,5.826039959
1282,102.56,6.680324357
1283,48.63,5.603774686
1284,187.03,7.54712589
1285,155.36,7.279471296
1286,145.42,7.18408189
1287,167.42,7.387328072
1288,182.17,7.509141584
1289,165.36,7.369466484
1290,162.78,7.346779643
1291,164.57,7.362557556
1292,55.81,5.802451741
1293,168.46,7.396262261
1294,201.4,7.653919873
1295,103.12,6.688180359
1296,45.29,5.501120634
1297,93.55,6.547665748
1298,208.74,7.705563275
1299,64.88,6.019701914
1300,164.18,7.359134582
1301,45.96,5.522306893
1302,58.08,5.859969548
1303,183.6,7.520422249
1304,116.77,6.867525861
1305,213.16,7.735792928
1306,145.99,7.189725741
1307,131.11,7.034633917
1308,113.38,6.825022364
1309,93.51,6.547048751
1310,129.21,7.013573919
1311,127.29,6.991975274
1312,135.57,7.082894153
1313,95.13,6.571828473
1314,228.91,7.838636679
1315,154.84,7.274634403
1316,150.76,7.23610989
1317,224.14,7.808256325
1318,156.89,7.293609589
1319,145.59,7.185767456
1320,132.63,7.05126333
1321,65.18,6.026357447
1322,157.7,7.30103885
1323,105.46,6.720552092
1324,87.08,6.444269502
1325,125.99,6.977165419
1326,143.35,7.163398094
1327,49.11,5.617944917
1328,148.81,7.217327668
1329,73.39,6.197511592
1330,53.09,5.730368236
1331,46.42,5.536674618
1332,83.67,6.38663853
1333,121.52,6.925049965
1334,68.14,6.090430042
1335,202.2,7.659639187
1336,59.78,5.901590992
1337,60.21,5.911931212
1338,50.75,5.665335917
1339,50.96,5.671293372
1340,152.22,7.250014115
1341,136.94,7.097400107
1342,252.22,7.97853887
1343,218.96,7.77452353
1344,121.14,6.920531506
1345,200.31,7.646090636
1346,53.55,5.74281467
1347,183.21,7.517354441
1348,131.81,7.042316017
1349,48.96,5.613531653
1350,61.53,5.943218087
1351,172.25,7.428360173
1352,70.31,6.135657989
1353,139.23,7.121326293
1354,129.88,7.02103548
1355,39.13,5.290203205
1356,115.54,6.85224859
1357,114.35,6.837312556
1358,163.19,7.350408844
1359,53.81,5.749802402
1360,130.53,7.028237612
1361,59.15,5.886306263
1362,171.8,7.424586226
1363,124.58,6.960928667
1364,206.17,7.68769061
1365,230.83,7.850686927
1366,239.74,7.905326829
1367,263.6,8.04220656
1368,96.24,6.588564737
1369,153.73,7.26425492
1370,55.12,5.784503983
1371,81.41,6.347134114
1372,102.18,6.674969031
1373,89.94,6.490890979
1374,142.71,7.156942621
1375,70.52,6.13996057
1376,92.13,6.525599108
1377,51.42,5.684257705
1378,170.41,7.412866188
1379,132.38,7.048541366
1380,194.2,7.601399391
1381,118.42,6.887768949
1382,131.81,7.042316017
1383,118.76,6.891905188
1384,127.51,6.994466585
1385,139.47,7.123811021
1386,56.79,5.827565007
1387,186.94,7.546431489
1388,122.82,6.940401698
1389,188.83,7.560944178
1390,136.08,7.088311236
1391,129.09,7.012233436
1392,95.22,6.573192724
1393,47.49,5.569551851
1394,171.56,7.422569411
1395,236.63,7.88648918
1396,180.21,7.493535259
1397,90.09,6.493295071
1398,55.94,5.805808349
1399,50.29,5.652199648
1400,117.05,6.870981124
1401,41.68,5.381283373
1402,50.56,5.659924558
1403,76.29,6.253422058
1404,91.66,6.518220381
1405,138.2,7.110613806
1406,149.28,7.221877081
1407,50.87,5.668743189
1408,165.24,7.368419155
1409,246.63,7.946204489
1410,160.38,7.325350433
1411,186.63,7.544037102
1412,48.72,5.606442228
1413,50.74,5.665051614
1414,235.93,7.882215068
1415,142.48,7.154615611
1416,93.49,6.546740153
1417,92.64,6.533563348
1418,160.72,7.328405659
1419,240.27,7.908512715
1420,105.32,6.718635616
1421,174.09,7.443689524
1422,106.91,6.740252994
1423,50.03,5.644721547
1424,147.25,7.202123824
1425,97.12,6.601696516
1426,146.14,7.191207302
1427,56.92,5.830863757
1428,157,7.294620749
1429,139.37,7.122776238
1430,169.44,7.404630684
1431,139.4,7.123086751
1432,202.15,7.659282393
1433,156.87,7.293425666
1434,44.61,5.479295243
1435,60.65,5.92243574
1436,166.97,7.383445102
1437,161.21,7.332797428
1438,139.77,7.126910926
1439,129.22,7.01368557
1440,149.13,7.220426699
1441,185.53,7.535508678
1442,64.65,6.014578465
1443,49.88,5.64038956
1444,121.77,6.928014936
1445,131.7,7.041111535
1446,110.13,6.78306371
1447,115.35,6.849874194
1448,175.89,7.458529652
1449,168.56,7.397118409
1450,163.37,7.351999272
1451,58.15,5.861707287
1452,85.04,6.410069692
1453,53.97,5.754085782
1454,133.85,7.064473329
1455,195.78,7.613089583
1456,155.17,7.277705849
1457,106.49,6.73457415
1458,199.09,7.637276948
1459,142.37,7.153501365
1460,127.57,6.995145287
1461,220.6,7.785288981
1462,44.07,5.461724992
1463,49.65,5.633721813
1464,180.73,7.497692194
1465,179.08,7.484460413
1466,142.58,7.155627816
1467,149.03,7.219458967
1468,197.09,7.622710768
1469,53.67,5.746043983
1470,214.2,7.74281467
1471,99.79,6.640823345
1472,136.97,7.09771613
1473,139.97,7.128973835
1474,92.48,6.531069493
1475,164.28,7.360013042
1476,179.96,7.491532462
1477,138.56,7.114367025
1478,59.36,5.891419187
1479,140.54,7.134836993
1480,106.42,6.733625498
1481,109.79,6.778602845
1482,97.48,6.607034346
1483,147.33,7.202907418
1484,117.68,6.878725341
1485,53.84,5.750606505
1486,42.18,5.39848719
1487,180.27,7.494015517
1488,64.45,6.010108453
1489,48.03,5.585863903
1490,115.33,6.84962403
1491,55.74,5.800641097
1492,47.71,5.576219781
1493,132.25,7.047123912
1494,167.93,7.391716175
1495,156.02,7.285587168
1496,240.38,7.909173056
1497,190.75,7.575539247
1498,225.25,7.815383296
1499,192.99,7.592382284
1500,188.75,7.560332834
1501,120.32,6.910732662
1502,51.7,5.692092375
1503,240.21,7.908152402
1504,165.91,7.374257035
1505,41.14,5.362469889
1506,143.4,7.163901214
1507,157.28,7.297191417
1508,206.25,7.688250309
1509,101.68,6.667892125
1510,49.38,5.625854931
1511,132.34,7.048105374
1512,209.09,7.707980255
1513,128.33,7.003714662
1514,229.25,7.840777924
1515,56.85,5.829088444
1516,164.83,7.364835035
1517,47.07,5.556735948
1518,74.5,6.21916852
1519,112.38,6.812241495
1520,115.07,6.846367946
1521,119.68,6.90303827
1522,266.15,8.056095756
1523,188.13,7.555586115
1524,44.27,5.468257468
1525,49.07,5.616769366
1526,123.09,6.94356975
1527,110.04,6.781884235
1528,143.66,7.16651461
1529,136.51,7.092862829
1530,154.52,7.271649772
1531,164.38,7.360890968
1532,51.97,5.699607154
1533,189,7.562242424
1534,49.72,5.635754391
1535,58.43,5.868637384
1536,103.75,6.696967526
1537,169.02,7.401050159
1538,138.06,7.109151579
1539,110.56,6.788685711
1540,51.72,5.69265037
1541,59.72,5.90014226
1542,50.89,5.669310286
1543,115.06,6.846242565
1544,134.16,7.067810784
1545,158.14,7.30505852
1546,271.29,8.083692059
1547,111.78,6.80451827
1548,49.49,5.629065137
1549,45.4,5.504620392
1550,117.13,6.871966824
1551,58.62,5.873321063
1552,63.28,5.983677695
1553,166.5,7.379378367
1554,144.59,7.175823967
1555,140.95,7.139039668
1556,199.89,7.643062489
1557,46.53,5.540089282
1558,234.57,7.873874703
1559,60.05,5.908092341
1560,149.85,7.227375274
1561,121.51,6.924931239
1562,169.13,7.401988775
1563,215.33,7.750405521
1564,146.86,7.198297695
1565,147.61,7.205646651
1566,171.02,7.418021241
1567,135.4,7.081083929
1568,43.69,5.449231201
1569,49.17,5.61970645
1570,64.49,6.011003564
1571,197.62,7.626585151
1572,286.04,8.160073098
1573,192.05,7.585338154
1574,191.4,7.58044702
1575,125.77,6.974644026
1576,164.01,7.357639971
1577,174.14,7.444103818
1578,259.47,8.019423933
1579,43.35,5.437960088
1580,152.02,7.248117329
1581,143.12,7.161081482
1582,182.07,7.508349416
1583,55.37,5.791032617
1584,189.32,7.564683017
1585,142.41,7.153906645
1586,144.9,7.178913785
1587,58.64,5.873813198
1588,166.69,7.381023747
1589,85.56,6.418864577
1590,212.74,7.732947508
1591,105.73,6.724240977
1592,129.61,7.018033223
1593,151.92,7.247168
1594,53.4,5.738767837
1595,202.55,7.662134275
1596,180.26,7.493935486
1597,54.39,5.765269521
1598,121.89,6.92943596
1599,47.95,5.58345891
1600,40.25,5.330916878
1601,47.53,5.570766497
1602,129.76,7.019701914
1603,73.41,6.197904697
1604,53.04,5.72900887
1605,180.32,7.49441561
1606,46.79,5.548128324
1607,153.29,7.260119774
1608,121.93,6.929909324
1609,56.45,5.818901676
1610,54.11,5.757823336
1611,103.26,6.690137693
1612,130.15,7.024031502
1613,53.9,5.752213368
1614,157.97,7.303506793
1615,120.41,6.911811402
1616,159.84,7.320484678
1617,123.31,6.946145992
1618,120.93,6.918028379
1619,141.1,7.140574178
1620,125.22,6.968321196
1621,58.11,5.86071455
1622,125.56,6.972233124
1623,178,7.475733431
1624,138.65,7.115303806
1625,118.99,6.894696523
1626,203.66,7.670018844
1627,45.83,5.518220381
1628,117.91,6.881542269
1629,141.71,7.146797758
1630,53.1,5.730639956
1631,140.96,7.139142019
1632,53.06,5.72955277
1633,160.51,7.326519372
1634,116.62,6.865671418
1635,143.66,7.16651461
1636,201.47,7.654421219
1637,46.88,5.550900665
1638,148,7.209453366
1639,104.37,6.705563275
1640,147.12,7.200849575
1641,102.74,6.682854169
1642,127.96,6.999549087
1643,161.87,7.33869182
1644,171.28,7.420212891
1645,71.87,6.167317781
1646,151.54,7.243554843
1647,250.65,7.969530424
1648,194.08,7.600507645
1649,189.26,7.56422572
1650,230.82,7.850624425
1651,147.08,7.200457271
1652,46.8,5.548436625
1653,225.05,7.814101754
1654,176.09,7.460169172
1655,100.15,6.646018611
1656,174.07,7.443523774
1657,141.5,7.144658243
1658,139.48,7.123914459
1659,57.14,5.836429131
1660,122.2,6.933100475
1661,135.07,7.077563467
1662,134.43,7.070711322
1663,78.02,6.285772093
1664,130.39,7.026689419
1665,175.01,7.451293549
1666,53.79,5.749266084
1667,48.99,5.614415387
1668,139.76,7.126807703
1669,45.94,5.521678952
1670,47.11,5.557961427
1671,129.36,7.015247774
1672,147.8,7.207502459
1673,149.55,7.2244841
1674,166.64,7.380590934
1675,123.2,6.944858446
1676,211.27,7.722944111
1677,39.49,5.303415463
1678,51.02,5.672990994
1679,136.49,7.092651445
1680,220.2,7.782670659
1681,83.49,6.383531504
1682,48.69,5.605553595
1683,156.32,7.288358562
1684,181.75,7.505811554
1685,56.57,5.821965266
1686,170.4,7.412781525
1687,110.66,6.789990019
1688,101.48,6.665051614
1689,133.08,7.056149961
1690,131.18,7.03540397
1691,200.57,7.647962023
1692,165.6,7.371558863
1693,173.42,7.43812648
1694,205.5,7.682994584
1695,169.68,7.406672716
1696,169.92,7.408711861
1697,64.14,6.003152449
1698,121.51,6.924931239
1699,241.95,7.918565129
1700,79.56,6.313971371
1701,112.85,6.818262608
1702,198.9,7.635899466
1703,206.26,7.688320256
1704,98.79,6.626293108
1705,47.43,5.567727963
1706,151.4,7.242221395
1707,56.82,5.828326926
1708,118.99,6.894696523
1709,61.54,5.943452539
1710,159.92,7.321206567
1711,154.62,7.272583133
1712,43.15,5.431288654
1713,172.61,7.431372238
1714,55.65,5.798309782
1715,219.76,7.779785005
1716,126.06,6.977966758
1717,47.67,5.57500972
1718,142.46,7.154413085
1719,202.63,7.662703975
1720,142.23,7.152081989
1721,189.49,7.565977904
1722,126,6.977279923
1723,148.37,7.213055602
1724,207.02,7.693626342
1725,224.76,7.812241495
1726,179.79,7.49016897
1727,135.15,7.078417702
1728,176.62,7.464504909
1729,93.32,6.544114402
1730,170.27,7.411680458
1731,108.75,6.764871591
1732,150.34,7.232085099
1733,173.49,7.438708698
1734,198.46,7.632704448
1735,151.03,7.238691339
1736,211.88,7.727103604
1737,120.2,6.909293086
1738,40.47,5.338780944
1739,170.37,7.412527507
1740,162.75,7.346513733
1741,103.19,6.689159358
1742,106.87,6.739713114
1743,182.14,7.508903979
1744,86.24,6.430285273
1745,135.74,7.084702108
1746,412.93,8.689753426
1747,66.32,6.051372102
1748,196.04,7.615004242
1749,52.74,5.720825666
1750,242.65,7.92273305
1751,74.31,6.215484464
1752,135.95,7.086932341
1753,48.05,5.586464526
1754,147.67,7.206232954
1755,45.17,5.497293009
1756,52.83,5.723285505
1757,168.91,7.400110932
1758,111.99,6.807226104
1759,89.92,6.49057013
1760,104.15,6.702519029
1761,329.65,8.364791271
1762,178.22,7.477515436
1763,151.68,7.244887059
1764,165.06,7.366846735
1765,71.06,6.150965784
1766,198.12,7.630230716
1767,89.39,6.482041542
1768,172.41,7.429699645
1769,258.28,8.012792122
1770,56.55,5.821455119
1771,59.75,5.900866808
1772,154.92,7.275379596
1773,210.8,7.719731057
1774,120.3,6.910492832
1775,50.98,5.671859468
1776,98.77,6.626001005
1777,97.47,6.606886339
1778,163.34,7.351734323
1779,131.67,7.040782866
1780,52.05,5.701826258
1781,42.59,5.412442825
1782,70.77,6.145066014
1783,95.03,6.570311124
1784,101.16,6.660495132
1785,132.46,7.049412953
1786,61.01,5.930973826
1787,176.29,7.46180683
1788,128.55,7.0061858
1789,52.85,5.723831566
1790,148.46,7.213930464
1791,129.22,7.01368557
1792,143.59,7.165811469
1793,132.45,7.049304033
1794,117.32,6.874305166
1795,52.37,5.7106687
1796,126.95,6.988116585
1797,229.69,7.843544237
1798,201.18,7.652343079
1799,118.41,6.887647115
1800,160.15,7.323279988
1801,172.34,7.429113779
1802,193.68,7.597531174
1803,63.63,5.991635216
1804,45.47,5.506843099
1805,90.2,6.495055528
1806,39.45,5.301953395
1807,177.81,7.474192653
1808,129.04,7.011674533
1809,156.36,7.28872768
1810,122.83,6.940519157
1811,267.85,8.065281486
1812,143.21,7.161988426
1813,196.02,7.61485705
1814,142.23,7.152081989
1815,43.57,5.445263208
1816,64.02,6.000450772
1817,57.54,5.846493316
1818,108.11,6.756356166
1819,184.74,7.529352463
1820,38.69,5.273888824
1821,124.95,6.965207091
1822,113.83,6.830737021
1823,55.81,5.802451741
1824,77.81,6.281883675
1825,174.77,7.449313751
1826,170.76,7.415826257
1827,134.38,7.070174625
1828,59.01,5.882887553
1829,97.15,6.602142091
1830,73.23,6.194362891
1831,160.27,7.324360591
1832,138.25,7.11113567
1833,65.74,6.038699551
1834,148.99,7.219071692
1835,63.24,5.982765463
1836,104.21,6.703349915
1837,62.73,5.971083658
1838,47.58,5.572283367
1839,40.91,5.354381632
1840,134.64,7.072963272
1841,103.48,6.693208149
1842,161.83,7.338335269
1843,149.09,7.220039684
1844,69.31,6.114991613
1845,122.82,6.940401698
1846,132.05,7.044940491
1847,147.94,7.208868371
1848,96.78,6.596637034
1849,163.65,7.354469792
1850,167.34,7.38663853
1851,107.76,6.751677946
1852,58.57,5.872089989
1853,160.59,7.327238248
1854,186.36,7.541948425
1855,136.67,7.094552786
1856,138.24,7.111031312
1857,148.09,7.210330414
1858,140.36,7.132988043
1859,124.79,6.963358519
1860,170.05,7.409815196
1861,58.1,5.860466259
1862,277.04,8.113950482
1863,68.63,6.10076745
1864,197.24,7.623808348
1865,148.69,7.216163813
1866,123.38,6.946964741
1867,119.12,6.896271849
1868,123.48,6.948133578
1869,124.81,6.96358972
1870,145.16,7.181500152
1871,157.2,7.296457407
1872,95.18,6.572586549
1873,47.51,5.570159302
1874,50.47,5.657354182
1875,64.57,6.012792122
1876,238.78,7.899538193
1877,146.58,7.195544459
1878,51.87,5.696828465
1879,174.52,7.447248569
1880,158.9,7.311975314
1881,94.78,6.566510756
1882,139.91,7.128355272
1883,44.89,5.488322191
1884,122.51,6.936755705
1885,181.6,7.504620392
1886,111.81,6.804905415
